-1:58	Robert Peary	Tik.....Tok is time~
10:45	黎明卿新しきボンドルド	
10:46	Iceman	草
10:46	エメラルド板	意気込みダイヤ帯
10:46	茄雪	弾ないしな
10:46	rosugi	草
10:48	kbf kbf	草
10:49	しょう	草
10:49	ケンフー	つええデコイだ
10:50	ぐだのすけ	騙されろ！
10:51	sayyoh	逃げのよしみだからな
10:51	RyuDe	草
10:54	フカ	通常運転で草
10:59	ヘィヴンダックス	デコイの性能高すぎるわ
11:02	Virra	急に強気で草
11:02	kbf kbf	キルポのよしみ
11:02	ぎるがめっしゅ	草
11:05	かそく	草
11:06	アキパン	きるぽー！
11:09	黎明卿新しきボンドルド	一転攻勢
11:10	ふぉるす	キルポよこせー！
11:12	taka坊	８/２（日曜）V最強戦出場予定PT
11:14	めんとす	応援隊で草
11:15	ボッコロ	騙されたなぁ
11:16	I I	オラオラァー
11:17	スケルトン	蛮族で草
11:19	ケンフー	威勢だけはいい
11:21	ニコフ	おでぶ…
11:23	黛ヒロユキ	血の気が多すぎる
11:25	WRyou_Italy	キルポの鬼
11:29	Hirohiro	固まりしぃしぃたすかる
11:35	ころとも	一番上のマッチングでオクタンは怖いからね
11:36	kbf kbf	しぃさん
11:36	ぐだのすけ	たいちょぉ～
11:40	がらなちゃん	草
11:41	うにあ	いけ！！ｗ
11:41	Metallic	草
11:41	たべっちかにっち	草
11:42	migi	草
11:42	シュテル	草
11:42	ふぉるす	草
11:43	オルマン	草
11:44	青いザリガニ	草
11:46	ふりっつ	草
11:47	ヘィヴンダックス	文句言わない！！
11:47	ぐだのすけ	草
11:48	-銘-あき-A ki	めんどくさいは草
11:48	テラアル	自力で登れ
11:49	鼻セレブ	草
11:49	るたろー	草
11:52	ぜんいち	近くやん
11:54	にくきん	着替えって面倒だよね～
12:02	あえら	草
12:18	黛ヒロユキ	このチームのリーダー誰だw
12:28	sayyoh	ヤンキーと三下とママ
12:32	うにあ	こわいこわいｗ
12:35	なけなしのひなげし	この、タイプいなかったから新鮮で良い
12:36	mikan oisii	前人未踏の地へ
12:39	テラアル	落とされそう
12:39	ぐだのすけ	草
12:43	バンドエイド	そこ陰キャポジあるからなぁ
12:44	WRyou_Italy	草
12:48	めんとす	素晴らしいな
12:51	りんご	えぇｗ
12:52	えすこんじ	草
12:52	kbf kbf	草
12:53	うにあ	マジかｗｗ
12:53	まつまえ	草
12:54	ザーバ	こんにちは
12:54	みり・。・v	草
12:54	伊豆半島	草
12:54	かそく	草
12:55	-銘-あき-A ki	ほんとに落ちたのか…
12:55	jackiejack	お前の拳では死なぬ
12:55	木目	マジかよｗ
12:55	kbf kbf	くれ！
12:55	taka坊	草
12:57	あまねこ	草
12:57	桃園あい	マジで草
12:58	黎明卿新しきボンドルド	自殺w
13:00	pipo popo	自殺して草
13:00	シケポン	草
13:01	WRyou_Italy	ええ
13:01	migi	死んでもキルポ渡さない
13:01	Cj	そこまでやるんか
13:02	春佳	キルポ絶対あげないマン
13:03	ぐだのすけ	草
13:04	黛ヒロユキ	世紀末に生きてんな
13:04	がらなちゃん	キルポおいてけ
13:04	高乃花	特性いじっぱり
13:05	toy2	キルポを渡さない隠キャの鑑
13:06	83ヘチマ	キルポの亡者とかしてね？
13:07	黒七星	さらばだー
13:07	ぜんいち	落下は草
13:08	シトラス	草
13:08	ロ一ツェ	強い意志を感じる
13:09	ふぉるす	キルポになるくらいなら…
13:10	dan dan	くれてやるものか！
13:10	ぎるがめっしゅ	草
13:10	チチ&カカ	ケチだな
13:10	ふくざわゆきち	キルポ絶対渡さないマン
13:11	うにあ	キルポはあげません
13:12	ヘィヴンダックス	キルポしか見えない
13:14	ステーキさん	ラオウかな？
13:16	:とまりぎ	貴様の攻撃ではしなん
13:22	かそく	キルポやるくらいなら死を選ぶのか
13:24	カービィ	あっ
13:25	ダックスフント	
13:25	鼻セレブ	草
13:25	sagyou	あ
13:26	フカ	草
13:26	zみるぺん	草
13:27	ふくざわゆきち	草
13:27	たべっちかにっち	やらかしたｗ
13:28	ワタル	壁に当たってますがｗｗ
13:29	小鳥遊	あっ
13:30	なや	草
13:30	っ。･ω･	草
13:30	toy2	草
13:31	アキパン	草
13:31	ザーバ	低速モードが有効です
13:31	あえら	草
13:32	黛ヒロユキ	草
13:32	ASAKA	草
13:33	オルマン	たまにやるやつｗ
13:34	mikan oisii	草
13:34	Cj	いつも空爆ミスってんな
13:34	リンタイラン	草
13:35	はいどれ	シールドにあたったｗ
13:35	おはじき	草
13:36	一ノ瀬くん。	草
13:36	4649 hakuoro	あたまわるいねえ
13:38	ふぉるす	草
13:38	めんとす	カツンっ
13:39	SUNSHINE ESCANOR	おいww
13:39	はんぺん	ひっかかったｗ
13:39	ないむん	いてえ
13:40	うにあ	ｗｗ
13:40	鶴部織羽	草
13:41	バンドエイド	敵の空爆痛いな
13:42	dan dan	正直やると思ったよ
13:42	I I	そのミスよくやるよね笑
13:43	tom	やらかし
13:44	かびとる	稀に良くある
13:46	Metallic	草
13:47	ガリレオ	草
13:56	時計。	やるとおもた
13:57	るるるる	さすしぃ
13:59	うにあ	いたかったな
14:03	ジーク	あてぃし隠れてるんで
14:10	sayyoh	1
14:10	taka坊	「私、隠れてる」さすしぃ
14:13	ねこさん1号	あてぃしは姫
14:24	kbf kbf	んまー
14:24	めんとす	やったー！
14:29	うにあ	ｗｗ
14:29	ふぉるす	草
14:30	zaqro/ザクロ	
14:32	ひがしのそら	草
14:33	桃園あい	逃げのよしみ
14:34	WRyou_Italy	草
14:35	ふくざわゆきち	草
14:36	ラクタムβ	草
14:36	黎明卿新しきボンドルド	普通に付いてくw
14:36	ぐだのすけ	草
14:37	かびとる	草
14:37	たべっちかにっち	草
14:37	がらなちゃん	草
14:37	うにあ	はえええｗ
14:37	かおう_____ta	草
14:38	ワタル	うぜぇぇぇｗ
14:39	アキパン	草
14:39	Metallic	草
14:39	DKYM	草
14:39	るたろー	草
14:39	エンジュ	草
14:39	つけ麺つけ麺僕つけ麺	草
14:39	青いザリガニ	草
14:40	kaiei[かいえい]	仲はいいなｗ
14:41	ポラリス	
14:42	かずき	草
14:42	ギラ	草
14:43	ケンフー	おせ～～～
14:44	シトラス	はええ
14:44	チチ&カカ	草
14:44	ひさきあや	楽しそう
14:45	シケポン	草
14:45	鼻セレブ	草
14:45	M I X	何の競争ｗ
14:45	めんとす	は？
14:45	有心なる幸人	草
14:45	ヘィヴンダックス	空気悪くね？
14:45	migi	かけっこww
14:45	るーがるー	草
14:45	藤色	草
14:45	ターニングポイント	草
14:45	カリオロス亜種	草
14:46	カムイ	草
14:46	dan dan	舐められてて草
14:46	亀山	さすが逃げのよしみやな
14:46	Iceman	草
14:47	sayyoh	デブラルタル
14:48	っ。･ω･	やめる
14:48	バンドエイド	ノロマ～
14:48	ガリレオ	草
14:49	RyuDe	草
14:51	テルユウ	大会辞退
14:52	はんぺん	短気かよｗ
14:53	なけなしのひなげし	判断がいい
14:53	むーん。	やめるな
14:55	ソーセン	草
14:56	kbf kbf	萎え落ちのよしみ
14:57	ぐだのすけ	かけっこで萎え落ち草
14:58	きのみ	萎え落ち
15:00	エマノン	萎え落ちRTA
15:01	ぎるがめっしゅ	草
15:02	桃purée	ごめ萎え
15:04	piyo piyo	オクタンに抜かれてやめるは草
15:05	ロ一ツェ	よみさんの判断良いねぇ
15:21	ちょき餡	こんれ～な～
15:38	toy2	一方その頃ゲーミング
15:39	桃園あい	散歩してるやつおるな
15:39	まっしゅぽてと	相変わらずよみはしぃしぃに甘いのねw
15:48	taka坊	よみ、よるみの相談いいなー
15:52	dan dan	敵いるっていってんのに大丈夫か？
16:00	kaiei[かいえい]	関係ない？！
16:00	Metallic	草
16:01	うにあ	ｗｗ
16:01	ふくざわゆきち	草
16:02	ふぉるす	草
16:02	ワタル	関係あるわｗ
16:02	kbf kbf	草
16:02	ぐだのすけ	草
16:02	かおう_____ta	草
16:03	カリオロス亜種	草
16:03	黎明卿新しきボンドルド	Dioかな？
16:06	ジーク	ソロゲーやってんな
16:08	ガリレオ	関係ない！？
16:10	チチ&カカ	関係ないね
16:11	ネムイ	草
16:21	ギラ	草
16:23	テルユウ	草
16:24	Metallic	草
16:24	うにあ	あったけえなｗ
16:24	ラクタムβ	姫プ
16:25	ちなまる	草
16:28	フカ	かお草
16:28	WRyou_Italy	姫さぁ
16:28	ぐだのすけ	草
16:28	アキパン	草
16:28	伊吹疾風	草
16:29	Aris	草
16:29	がらなちゃん	草
16:29	あひこ。	なんでもくれるw
16:29	ちゃぽた	草
16:29	鼻セレブ	草
16:29	しゅがー	立ち回りの差がえげついな笑
16:30	かおう_____ta	草
16:30	えすこんじ	草
16:30	鶴部織羽	草
16:30	カービィ	草
16:31	テラアル	要介護
16:31	バンドエイド	姫やん
16:31	ソーセン	草
16:31	エマノン	草
16:31	DKYM	姫おらん？
16:33	青いザリガニ	草
16:34	めんとす	草
16:34	ミカグラ	介護かな？
16:35	ねこさん1号	ひでぇ
16:35	ふりっつ	草
16:35	天狗野郎	草
16:35	Cj	草
16:35	ターニングポイント	甘やかし隊やんけもう
16:36	bi bibi	草
16:36	るたろー	草
16:36	?!	草
16:36	焼きナス	草
16:36	弐風	草
16:37	星野空	乞食がおるな？
16:37	洗濯屋ケンちゃん	姫プ
16:37	toy2	甘々で草
16:38	亀山	よみも夜見も椎名にあまいな
16:38	ダックスフント	よろこんでてかわいい
16:38	おこたこた	草
16:38	オルマン	あまあまで草
16:39	migi	草
16:39	まっぴー	ホシガリスが板についてる
16:39	くろあた	やさしいｗ
16:39	hoo hedge	かつあげやん
16:39	ディード	姫プだ！！
16:40	ソーセン	姫プの極み
16:40	テルユウ	エペサーの姫
16:40	ふくざわゆきち	介護されてて草
16:40	エメラルド板	要介護レジェンド
16:41	B. D.	草
16:41	シケポン	草
16:41	Metallic	草
16:42	kaiei[かいえい]	このチーム椎名さんに甘いな…？
16:42	kamitama	強欲！
16:42	xlv	ぜんぶあげるの草
16:43	sayyoh	姫プというよりかつあげ
16:44	つけ麺つけ麺僕つけ麺	草
16:44	AMZON COM	介護疲れしそう
16:44	taka坊	ホシィガリス
16:45	っ。･ω･	草
16:46	kbf kbf	ナイスゥ！
16:46	川原太一	これが乞食
16:46	ワタル	姫かわいい
16:46	求-矢澤	パパ活おじさん
16:46	sudo rm	借り物競争
16:48	アキパン	我姫ぞ～
16:49	luka melo	強欲しぃしぃ
16:49	ふぉるす	姫やなぁｗ
16:50	ジーク	要介護
16:52	あえら	姫ぷ
16:53	桃園あい	昔みた殴り
16:55	かそく	草
16:56	PPP	いつも夜見がやってることじゃん
16:58	ぐだのすけ	草
16:58	篝火カガリビ	あまあまや
17:01	jackiejack	This is 椎名唯華
17:01	hanamura yousuke	一番強い人から奪ってるの草
17:02	はいどれ	姫プからのアルハラ
17:06	ヘィヴンダックス	【悲報】ゴリスナーしかいない
17:07	ミカグラ	今１００で草
17:09	のむ	チームよみよるみと乞食
17:10	めんとす	草
17:15	亀山	チーム名椎名を甘やかし隊でいいのでは
17:16	?!	よしみの姫プ枠
17:18	かおう_____ta	草
17:20	kbf kbf	草
17:21	ふぉるす	草
17:26	マルタナカ	IQ高い
17:26	*るちあ	草
17:27	稲森ミモミ	姫ラルタル
17:27	木目	それ壊されるだけじゃねｗ
17:29	ソーセン	草
17:32	かおう_____ta	アトラクションハウスだｗ
17:33	たべっちかにっち	草
17:33	バンドエイド	すぐ壊されそうｗ
17:34	えすこんじ	草
17:34	ちなまる	草
17:35	Metallic	草
17:35	どどDodo	もったいないｗ
17:35	Keys	草
17:35	カービィ	草
17:36	かわ3	草
17:36	sayyoh	チーム「ヘルパーとボケ老人」で
17:36	Kei Tani	入口ジャンパは割とあり
17:37	こかげ	オクタンにそれは草
17:37	がらなちゃん	でっかいピカチュウの体内じゃん
17:38	hoo hedge	草
17:38	つけ麺つけ麺僕つけ麺	草
17:38	かんち	そこまでしてｗｗ
17:39	ソーセン	草
17:39	kbf kbf	チームアルハラ
17:39	放浪者	楽しそうや笑
17:39	シケポン	草
17:40	mikan oisii	又貸しするタイプかｗ
17:40	加藤	ポータルとジャンパ組み合わせてトラップ作ろう
17:41	テラアル	もったいない
17:41	ねこさん1号	横流しw
17:41	sagyou	流石に勿体ない
17:41	どっすん。	このメンバーはしぃしぃ甘やかし隊になると思ってた
17:41	めんとす	アルハラじゃん
17:41	クーヘン	草
17:42	ふぉるす	草
17:42	WRyou_Italy	ジャンパに使うの草
17:43	黎明卿新しきボンドルド	オクタンにアルハラは草
17:44	ぐだのすけ	草
17:44	ロ一ツェ	人からもらったもんを
17:46	ふくざわゆきち	ジャンプぱっとのために使うのは草
17:46	うにあ	ｗｗ
17:47	ひぐゆう	一瞬で壊されそう
17:49	黒七星	悪戯優先するやんｗ
17:51	エマノン	酷いアルハラを見た
17:51	るたろー	草
17:57	ながねぎ	悪いねぇ
18:00	うにあ	いたずら優先なのでｗ
18:05	たべっちかにっち	あっても腐らんしねｗ
18:13	桃花	なんやかんや生き残ってるなｗ
18:14	洗濯屋ケンちゃん	夜見かわいい
18:17	空腹のまろん	装備が
18:26	hanamura yousuke	しぃしぃの動き次第でワンチャンある
18:28	うにあ	ｗｗ
18:28	がらなちゃん	草
18:28	みなみ	草
18:30	toy2	草
18:31	なけなしのひなげし	理解えらい
18:31	ながねぎ	草
18:32	めんとす	草生える
18:32	taka坊	草
18:32	ぐだのすけ	草
18:35	テルユウ	草
18:35	ソーセン	草
18:37	バンドエイド	ドームシールドあれば上に登れるしね
18:38	WRyou_Italy	草
18:40	ふぉるす	草
18:44	えすこんじ	これはIQ200
18:48	ソーセン	壊せるの知らない人多そう
18:49	っ。･ω･	グレ投げられそう
18:52	iroha ao	撃ったら壊れるけどそこそこ耐久力あるのよね
18:54	マルタナカ	びびって近づけないなこれ
19:03	Rabunama	内側にも置くと楽しそう
19:04	VON	ミラージュのデコイが乗っても壊れるしね
19:05	ボッコロ	撃てば壊せる
19:08	うにあ	ｗｗ
19:09	hoo hedge	草
19:09	コウカ	それ大会でもしてくれ
19:10	ながねぎ	ごめねむ
19:11	toy2	働け
19:11	kbf kbf	たしまきさん？
19:11	Metallic	草
19:12	ふぉるす	草
19:12	まっちゃん	しぃしぃミスってぶっ飛びそう
19:13	rosugi	草
19:13	青いザリガニ	草
19:13	リョコウバト	草
19:14	アキパン	きゅーけー
19:14	うにあ	殴られてるじゃねえかｗｗ
19:14	ぐだのすけ	草
19:15	ボウガン	トイレいくか
19:15	テラアル	働け
19:16	ひがしのそら	草
19:17	ふりっつ	アマプラ見ようぜ！！！
19:17	たべっちかにっち	仕事をしろｗ
19:19	鼻セレブ	草
19:20	っ。･ω･	草
19:20	Hirohiro	トイレか
19:21	あえら	結構耐久あるイメージ
19:21	とみさたん	トイレ行ってくるか
19:26	白の落書き	カメラマン仕事！
19:26	migi	殴られたww
19:27	ねこさん1号	何気れなちゃん敬語じゃなくてずいぶん距離近付いたなあ
19:49	かわ3	デブナイスゥ！
19:50	I I	働け三下ぁ
19:52	kbf kbf	デブの役割
19:55	脱走したゴリラ	顔では？
19:58	めなくじ	顔でしょ
19:58	テラアル	しぃしぃが働いている！？
19:59	まっちゃん	さすデブ
19:59	ふくざわゆきち	ぶつかり稽古かな？
20:00	sayyoh	デブゥ！
20:00	フカ	デブラルタル
20:00	ヘィヴンダックス	ジブの横幅を活かして
20:02	空腹のまろん	オクタンの突然のイケボにビビった
20:04	ナメクジ	働くデブだなぁ
20:04	どっすん。	顔やん
20:04	斜め下	顔
20:06	ガープ	カラダで！？
20:11	うにあ	おジブがよ
20:13	にゃん	よみちゃん甘々
20:17	ステーキさん	面白くなってきた
20:21	バンドエイド	ジブのウルトが大事だ
20:26	黎明卿新しきボンドルド	顔でガラスの視界を塞ぐ
20:30	archer	おジブ
20:54	マルタナカ	あら
20:54	かそく	あ
